TA position	Plate	Row	Column	Well Hits	Location	Annotation
738313	36	H	6	2	gene	ID=gene711;Name=mmaA3;gbkey=Gene;gene=mmaA3;gene_biotype=protein_coding;locus_tag=ERDMAN_0712
739342	36	H	6	2	gene	ID=gene712;Name=mmaA2;gbkey=Gene;gene=mmaA2;gene_biotype=protein_coding;locus_tag=ERDMAN_0713
3303867	36	H	7	1	intergenic/unannotated	NA
882955	36	H	8	1	gene	ID=gene871;Name=purQ;gbkey=Gene;gene=purQ;gene_biotype=protein_coding;locus_tag=ERDMAN_0872
1012090	36	H	9	1	intergenic/unannotated	NA
302128	36	H	10	1	intergenic/unannotated	NA
251356	36	H	11	1	gene	ID=gene237;Name=pckA;gbkey=Gene;gene=pckA;gene_biotype=protein_coding;locus_tag=ERDMAN_0238
1188278	37	A	2	1	gene	ID=gene1188;Name=ERDMAN_1189;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1189
2957546	37	A	9	1	intergenic/unannotated	NA
3264555	37	B	7	1	gene	ID=gene3220;Name=papA5;gbkey=Gene;gene=papA5;gene_biotype=protein_coding;locus_tag=ERDMAN_3221
3781804	37	B	9	2	intergenic/unannotated	NA
781565	37	B	9	2	gene	ID=gene750;Name=ERDMAN_0751;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0751
4162511	37	B	10	1	gene	ID=gene4086;Name=ERDMAN_4087;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4087
3279268	37	C	12	1	gene	ID=gene3226;Name=ERDMAN_3227;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3227
2146852	37	D	4	1	gene	ID=gene2100;Name=katG;gbkey=Gene;gene=katG;gene_biotype=protein_coding;locus_tag=ERDMAN_2101
1737837	37	D	6	1	intergenic/unannotated	NA
2764191	37	D	9	1	intergenic/unannotated	NA
3781369	37	E	2	1	gene	ID=gene3702;Name=ERDMAN_3703;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3703
1253213	37	E	9	1	gene	ID=gene1265;Name=ERDMAN_1266;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1266
2905254	37	F	6	1	gene	ID=gene2847;Name=gabT;gbkey=Gene;gene=gabT;gene_biotype=protein_coding;locus_tag=ERDMAN_2848
2303606	37	F	9	1	gene	ID=gene2261;Name=ERDMAN_2262;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2262
2438802	37	F	12	1	gene	ID=gene2401;Name=TB16.3;gbkey=Gene;gene=TB16.3;gene_biotype=protein_coding;locus_tag=ERDMAN_2402
1240340	37	G	9	1	gene	ID=gene1249;Name=ERDMAN_1250;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1250
1090553	37	H	5	1	gene	ID=gene1083;Name=ERDMAN_1084;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1084
3290763	37	H	9	1	gene	ID=gene3231;Name=fadD29;gbkey=Gene;gene=fadD29;gene_biotype=protein_coding;locus_tag=ERDMAN_3232
2619317	37	H	10	2	gene	ID=gene2583;Name=PPE38;gbkey=Gene;gene=PPE38;gene_biotype=protein_coding;locus_tag=ERDMAN_2584
2622718	37	H	10	2	gene	ID=gene2586;Name=ERDMAN_2587;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2587
681799	38	A	1	1	gene	ID=gene641;Name=ERDMAN_0642;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0642
374688	38	A	2	1	gene	ID=gene338;Name=PPE5;gbkey=Gene;gene=PPE5;gene_biotype=protein_coding;locus_tag=ERDMAN_0339
4036082	38	A	3	1	gene	ID=gene3959;Name=ERDMAN_3960;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3960
3291461	38	A	4	1	intergenic/unannotated	NA
3074871	38	A	5	1	gene	ID=gene3046;Name=ERDMAN_3047;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3047
3423597	38	A	6	1	gene	ID=gene3364;Name=ERDMAN_3365;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3365
1265141	38	A	7	1	gene	ID=gene1275;Name=ERDMAN_1276;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1276
2824450	38	A	8	1	gene	ID=gene2771;Name=PE26;gbkey=Gene;gene=PE26;gene_biotype=protein_coding;locus_tag=ERDMAN_2772
3805908	38	A	9	1	gene	ID=gene3724;Name=ERDMAN_3725;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3725
326568	38	A	10	1	gene	ID=gene299;Name=fadE6;gbkey=Gene;gene=fadE6;gene_biotype=protein_coding;locus_tag=ERDMAN_0300
431853	38	A	11	1	gene	ID=gene393;Name=PPE8;gbkey=Gene;gene=PPE8;gene_biotype=protein_coding;locus_tag=ERDMAN_0394
1763925	38	A	12	1	gene	ID=gene1739;Name=treX;gbkey=Gene;gene=treX;gene_biotype=protein_coding;locus_tag=ERDMAN_1740
797682	38	B	1	1	gene	ID=gene767;Name=ERDMAN_0768;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0768
1530896	38	B	3	1	intergenic/unannotated	NA
1770201	38	B	4	1	gene	ID=gene1744;Name=bioF1;gbkey=Gene;gene=bioF1;gene_biotype=protein_coding;locus_tag=ERDMAN_1745
4274117	38	B	5	1	intergenic/unannotated	NA
2005897	38	B	6	1	intergenic/unannotated	NA
429069	38	B	7	1	gene	ID=gene393;Name=PPE8;gbkey=Gene;gene=PPE8;gene_biotype=protein_coding;locus_tag=ERDMAN_0394
3801857	38	B	8	1	gene	ID=gene3720;Name=ERDMAN_3721;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3721
2323194	38	B	9	1	gene	ID=gene2283;Name=sigC;gbkey=Gene;gene=sigC;gene_biotype=protein_coding;locus_tag=ERDMAN_2284
695102	38	B	10	1	gene	ID=gene652;Name=mce2F;gbkey=Gene;gene=mce2F;gene_biotype=protein_coding;locus_tag=ERDMAN_0653
738696	38	B	11	1	gene	ID=gene711;Name=mmaA3;gbkey=Gene;gene=mmaA3;gene_biotype=protein_coding;locus_tag=ERDMAN_0712
212589	38	B	12	1	gene	ID=gene206;Name=sigG;gbkey=Gene;gene=sigG;gene_biotype=protein_coding;locus_tag=ERDMAN_0207
2098249	38	C	1	1	gene	ID=gene2047;Name=modC;gbkey=Gene;gene=modC;gene_biotype=protein_coding;locus_tag=ERDMAN_2048
3891861	38	C	2	1	gene	ID=gene3818;Name=ERDMAN_3819;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3819
1857976	38	C	3	1	gene	ID=gene1826;Name=pks10;gbkey=Gene;gene=pks10;gene_biotype=protein_coding;locus_tag=ERDMAN_1827
4363235	38	C	5	1	gene	ID=gene4274;Name=ERDMAN_4275;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4275
295289	38	C	6	1	intergenic/unannotated	NA
3543596	38	C	7	1	gene	ID=gene3494;Name=ERDMAN_3495;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3495
508277	38	C	8	1	intergenic/unannotated	NA
2344515	38	C	9	1	gene	ID=gene2308;Name=ERDMAN_2309;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2309
3600683	38	C	10	1	gene	ID=gene3551;Name=ERDMAN_3552;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3552
837867	38	C	11	1	gene	ID=gene821;Name=ERDMAN_0822;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0822
1954415	38	C	12	1	gene	ID=gene1917;Name=pknE;gbkey=Gene;gene=pknE;gene_biotype=protein_coding;locus_tag=ERDMAN_1918
3914427	38	D	1	1	intergenic/unannotated	NA
706064	38	D	2	1	gene	ID=gene671;Name=ERDMAN_0672;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0672
491599	38	D	3	1	gene	ID=gene447;Name=pks6;gbkey=Gene;gene=pks6;gene_biotype=protein_coding;locus_tag=ERDMAN_0448
1494884	38	D	5	1	gene	ID=gene1487;Name=glgP;gbkey=Gene;gene=glgP;gene_biotype=protein_coding;locus_tag=ERDMAN_1488
4106458	38	D	6	1	gene	ID=gene4033;Name=ERDMAN_4034;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4034
1025385	38	D	7	1	gene	ID=gene1022;Name=ERDMAN_1023;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1023
3786196	38	D	8	1	gene	ID=gene3707;Name=ERDMAN_3708;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3708
2218948	38	D	9	1	gene	ID=gene2182;Name=PE_PGRS35;gbkey=Gene;gene=PE_PGRS35;gene_biotype=protein_coding;locus_tag=ERDMAN_2183
557464	38	D	11	1	gene	ID=gene509;Name=ERDMAN_0510;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0510
4305234	38	D	12	1	gene	ID=gene4222;Name=ERDMAN_4223;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4223
2169776	38	E	1	1	gene	ID=gene2119;Name=fadD31;gbkey=Gene;gene=fadD31;gene_biotype=protein_coding;locus_tag=ERDMAN_2120
579910	38	E	2	1	intergenic/unannotated	NA
13080	38	E	3	1	gene	ID=gene13;Name=ERDMAN_0014;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0014
2435466	38	E	4	1	gene	ID=gene2397;Name=ERDMAN_2398;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2398
4192280	38	E	5	1	gene	ID=gene4125;Name=ERDMAN_4126;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4126
1468884	38	E	6	1	intergenic/unannotated	NA
1100268	38	E	7	1	gene	ID=gene1094;Name=mscL;gbkey=Gene;gene=mscL;gene_biotype=protein_coding;locus_tag=ERDMAN_1095
3708680	38	E	8	1	intergenic/unannotated	NA
2698063	38	E	9	1	gene	ID=gene2651;Name=ERDMAN_2652;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2652
1691887	38	E	10	1	gene	ID=gene1680;Name=ERDMAN_1681;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1681
3782085	38	E	11	1	gene	ID=gene3704;Name=ERDMAN_3705;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3705
1984372	38	E	12	1	intergenic/unannotated	NA
1286620	38	F	1	1	gene	ID=gene1303;Name=narG;gbkey=Gene;gene=narG;gene_biotype=protein_coding;locus_tag=ERDMAN_1304
825969	38	F	3	1	gene	ID=gene803;Name=ERDMAN_0804;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0804
3082591	38	F	5	1	gene	ID=gene3052;Name=ERDMAN_3053;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3053
2435896	38	F	6	1	gene	ID=gene2397;Name=ERDMAN_2398;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2398
2669804	38	F	7	1	gene	ID=gene2622;Name=ERDMAN_2623;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2623
2395179	38	F	8	1	intergenic/unannotated	NA
3871076	38	F	9	1	gene	ID=gene3796;Name=ERDMAN_3797;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3797
3810513	38	F	10	1	gene	ID=gene3729;Name=choD;gbkey=Gene;gene=choD;gene_biotype=protein_coding;locus_tag=ERDMAN_3730
1990595	38	F	12	1	gene	ID=gene1953;Name=ERDMAN_1954;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1954
3295812	38	G	1	1	gene	ID=gene3235;Name=ERDMAN_3236;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3236
3759516	38	G	2	1	gene	ID=gene3686;Name=ERDMAN_3687;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3687
1755842	38	G	3	2	gene	ID=gene1733;Name=ERDMAN_1734;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1734
3570365	38	G	3	2	intergenic/unannotated	NA
1141319	38	G	4	1	gene	ID=gene1135;Name=mfd;gbkey=Gene;gene=mfd;gene_biotype=protein_coding;locus_tag=ERDMAN_1136
2308666	38	G	5	1	gene	ID=gene2265;Name=fxsA;gbkey=Gene;gene=fxsA;gene_biotype=protein_coding;locus_tag=ERDMAN_2266
3880962	38	G	6	1	gene	ID=gene3810;Name=ilvB2;gbkey=Gene;gene=ilvB2;gene_biotype=protein_coding;locus_tag=ERDMAN_3811
4099742	38	G	7	1	gene	ID=gene4027;Name=ERDMAN_4028;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4028
1752253	38	G	8	1	gene	ID=gene1727;Name=frdA;gbkey=Gene;gene=frdA;gene_biotype=protein_coding;locus_tag=ERDMAN_1728
4084513	38	G	10	1	gene	ID=gene4010;Name=dppC;gbkey=Gene;gene=dppC;gene_biotype=protein_coding;locus_tag=ERDMAN_4011
614587	38	G	11	1	intergenic/unannotated	NA
1758851	38	G	12	1	gene	ID=gene1737;Name=treZ;gbkey=Gene;gene=treZ;gene_biotype=protein_coding;locus_tag=ERDMAN_1738
4011930	38	H	1	1	gene	ID=gene3936;Name=mutY;gbkey=Gene;gene=mutY;gene_biotype=protein_coding;locus_tag=ERDMAN_3937
3295598	38	H	2	1	gene	ID=gene3235;Name=ERDMAN_3236;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3236
2046274	38	H	3	1	gene	ID=gene2001;Name=ERDMAN_2002;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2002
2040056	38	H	4	1	gene	ID=gene1995;Name=PPE31;gbkey=Gene;gene=PPE31;gene_biotype=protein_coding;locus_tag=ERDMAN_1996
2382875	38	H	5	1	gene	ID=gene2343;Name=ansP1;gbkey=Gene;gene=ansP1;gene_biotype=protein_coding;locus_tag=ERDMAN_2344
2423969	38	H	6	1	gene	ID=gene2386;Name=ERDMAN_2387;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2387
660890	38	H	8	1	gene	ID=gene620;Name=ERDMAN_0621;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0621
2329689	38	H	9	1	gene	ID=gene2291;Name=ERDMAN_2292;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2292
4042144	38	H	10	1	gene	ID=gene3964;Name=PPE65;gbkey=Gene;gene=PPE65;gene_biotype=protein_coding;locus_tag=ERDMAN_3965
844847	38	H	11	1	gene	ID=gene832;Name=mmsA;gbkey=Gene;gene=mmsA;gene_biotype=protein_coding;locus_tag=ERDMAN_0833
4163830	38	H	12	1	gene	ID=gene4088;Name=ERDMAN_4089;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4089
609366	39	A	1	1	gene	ID=gene564;Name=ERDMAN_0565;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0565
2714096	39	A	2	1	gene	ID=gene2669;Name=proA;gbkey=Gene;gene=proA;gene_biotype=protein_coding;locus_tag=ERDMAN_2670
1168094	39	A	3	1	intergenic/unannotated	NA
3270982	39	A	4	1	gene	ID=gene3221;Name=mas;gbkey=Gene;gene=mas;gene_biotype=protein_coding;locus_tag=ERDMAN_3222
1098766	39	A	5	1	gene	ID=gene1092;Name=pepD;gbkey=Gene;gene=pepD;gene_biotype=protein_coding;locus_tag=ERDMAN_1093
3456790	39	A	6	1	gene	ID=gene3396;Name=ftsX;gbkey=Gene;gene=ftsX;gene_biotype=protein_coding;locus_tag=ERDMAN_3397
1753061	39	A	7	1	gene	ID=gene1729;Name=frdC;gbkey=Gene;gene=frdC;gene_biotype=protein_coding;locus_tag=ERDMAN_1730
2358316	39	A	8	1	gene	ID=gene2318;Name=ERDMAN_2319;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2319
3630299	39	A	9	1	gene	ID=gene3579;Name=manB;gbkey=Gene;gene=manB;gene_biotype=protein_coding;locus_tag=ERDMAN_3580
1959685	39	A	10	1	gene	ID=gene1923;Name=ERDMAN_1924;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1924
2102093	39	A	11	1	gene	ID=gene2053;Name=ERDMAN_2054;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2054
1714196	39	A	12	1	gene	ID=gene1701;Name=ERDMAN_1702;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1702
1019903	39	B	1	2	gene	ID=gene1014;Name=betP;gbkey=Gene;gene=betP;gene_biotype=protein_coding;locus_tag=ERDMAN_1015
3400908	39	B	1	2	intergenic/unannotated	NA
2966468	39	B	2	1	gene	ID=gene2921;Name=ERDMAN_2922;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2922
3774332	39	B	3	1	gene	ID=gene3698;Name=ERDMAN_3699;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3699
1305072	39	B	4	1	gene	ID=gene1317;Name=fadH;gbkey=Gene;gene=fadH;gene_biotype=protein_coding;locus_tag=ERDMAN_1318
84432	39	B	5	1	gene	ID=gene90;Name=ERDMAN_0091;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0091
2491543	39	B	6	1	gene	ID=gene2445;Name=ERDMAN_2446;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2446
2547828	39	B	7	1	gene	ID=gene2504;Name=lppO;gbkey=Gene;gene=lppO;gene_biotype=protein_coding;locus_tag=ERDMAN_2505
2147075	39	B	8	1	gene	ID=gene2101;Name=furA;gbkey=Gene;gene=furA;gene_biotype=protein_coding;locus_tag=ERDMAN_2102
545375	39	B	9	1	gene	ID=gene496;Name=PPE11;gbkey=Gene;gene=PPE11;gene_biotype=protein_coding;locus_tag=ERDMAN_0497
1500057	39	B	10	1	gene	ID=gene1489;Name=ERDMAN_1490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1490
2064850	39	B	11	1	gene	ID=gene2018;Name=ERDMAN_2019;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2019
4364741	39	B	12	1	gene	ID=gene4275;Name=ERDMAN_4276;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4276
2845724	39	C	1	1	gene	ID=gene2787;Name=ERDMAN_2788;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2788
2109598	39	C	2	1	gene	ID=gene2059;Name=ERDMAN_2060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2060
523223	39	C	3	1	intergenic/unannotated	NA
1917266	39	C	4	1	gene	ID=gene1873;Name=PPE23;gbkey=Gene;gene=PPE23;gene_biotype=protein_coding;locus_tag=ERDMAN_1874
757696	39	C	5	1	gene	ID=gene732;Name=atsD;gbkey=Gene;gene=atsD;gene_biotype=protein_coding;locus_tag=ERDMAN_0733
286757	39	C	6	1	gene	ID=gene265;Name=lpqI;gbkey=Gene;gene=lpqI;gene_biotype=protein_coding;locus_tag=ERDMAN_0266
3262968	39	C	7	1	gene	ID=gene3219;Name=drrC;gbkey=Gene;gene=drrC;gene_biotype=protein_coding;locus_tag=ERDMAN_3220
4161818	39	C	8	1	gene	ID=gene4086;Name=ERDMAN_4087;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4087
917753	39	C	9	1	intergenic/unannotated	NA
3572126	39	C	10	1	gene	ID=gene3521;Name=ERDMAN_3522;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3522
2122811	39	C	11	1	gene	ID=gene2072;Name=lppE;gbkey=Gene;gene=lppE;gene_biotype=protein_coding;locus_tag=ERDMAN_2073
771204	39	C	12	1	intergenic/unannotated	NA
614813	39	D	2	1	gene	ID=gene572;Name=gabP;gbkey=Gene;gene=gabP;gene_biotype=protein_coding;locus_tag=ERDMAN_0573
2440229	39	D	3	1	gene	ID=gene2403;Name=fadD15;gbkey=Gene;gene=fadD15;gene_biotype=protein_coding;locus_tag=ERDMAN_2404
359099	39	D	4	1	gene	ID=gene327;Name=tam;gbkey=Gene;gene=tam;gene_biotype=protein_coding;locus_tag=ERDMAN_0328
508396	39	D	7	1	gene	ID=gene462;Name=ERDMAN_0463;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0463
2602322	39	D	8	1	gene	ID=gene2566;Name=mmpL9;gbkey=Gene;gene=mmpL9;gene_biotype=protein_coding;locus_tag=ERDMAN_2567
751973	39	D	9	1	gene	ID=gene723;Name=ERDMAN_0724;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0724
1191722	39	D	10	4	gene	ID=gene1192;Name=ERDMAN_1193;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1193
1972238	39	D	10	4	intergenic/unannotated	NA
2596409	39	D	10	4	intergenic/unannotated	NA
3695876	39	D	10	4	intergenic/unannotated	NA
3889687	39	D	11	1	gene	ID=gene3817;Name=ERDMAN_3818;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3818
1988312	39	D	12	1	intergenic/unannotated	NA
1776664	39	E	1	1	gene	ID=gene1751;Name=ERDMAN_1752;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1752
2334692	39	E	2	1	gene	ID=gene2298;Name=ERDMAN_2299;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2299
2637285	39	E	3	1	gene	ID=gene2598;Name=ERDMAN_2599;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2599
3004482	39	E	4	1	gene	ID=gene2964;Name=ppgK;gbkey=Gene;gene=ppgK;gene_biotype=protein_coding;locus_tag=ERDMAN_2965
1674920	39	E	5	1	intergenic/unannotated	NA
1265602	39	E	6	1	intergenic/unannotated	NA
3701499	39	E	8	1	gene	ID=gene3646;Name=dacB1;gbkey=Gene;gene=dacB1;gene_biotype=protein_coding;locus_tag=ERDMAN_3647
1774970	39	E	9	1	intergenic/unannotated	NA
3352547	39	E	10	1	gene	ID=gene3293;Name=ERDMAN_3294;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3294
3905168	39	E	11	1	gene	ID=gene3834;Name=mce4F;gbkey=Gene;gene=mce4F;gene_biotype=protein_coding;locus_tag=ERDMAN_3835
3964889	39	E	12	1	gene	ID=gene3887;Name=fadE28;gbkey=Gene;gene=fadE28;gene_biotype=protein_coding;locus_tag=ERDMAN_3888
1036878	39	F	2	1	gene	ID=gene1031;Name=pknD;gbkey=Gene;gene=pknD;gene_biotype=protein_coding;locus_tag=ERDMAN_1032
3576817	39	F	3	1	gene	ID=gene3525;Name=ERDMAN_3526;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3526
4246474	39	F	4	1	intergenic/unannotated	NA
1526675	39	F	5	1	gene	ID=gene1518;Name=ERDMAN_1519;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1519
267080	39	F	6	1	intergenic/unannotated	NA
367531	39	F	7	1	gene	ID=gene338;Name=PPE5;gbkey=Gene;gene=PPE5;gene_biotype=protein_coding;locus_tag=ERDMAN_0339
4332010	39	F	8	1	gene	ID=gene4246;Name=PPE68;gbkey=Gene;gene=PPE68;gene_biotype=protein_coding;locus_tag=ERDMAN_4247
3593915	39	F	9	1	gene	ID=gene3543;Name=ERDMAN_3544;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3544
4268482	39	F	10	1	gene	ID=gene4188;Name=ERDMAN_4189;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4189
4340683	39	F	11	1	intergenic/unannotated	NA
852262	39	F	12	1	intergenic/unannotated	NA
1504002	39	G	2	1	gene	ID=gene1495;Name=cysM;gbkey=Gene;gene=cysM;gene_biotype=protein_coding;locus_tag=ERDMAN_1496
153439	39	G	3	1	gene	ID=gene145;Name=treS;gbkey=Gene;gene=treS;gene_biotype=protein_coding;locus_tag=ERDMAN_0146
3101968	39	G	4	1	intergenic/unannotated	NA
2507987	39	G	5	1	intergenic/unannotated	NA
967734	39	G	6	1	gene	ID=gene963;Name=ERDMAN_0964;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0964
164766	39	G	7	1	gene	ID=gene159;Name=ERDMAN_0160;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0160
4025510	39	G	8	1	gene	ID=gene3948;Name=panC;gbkey=Gene;gene=panC;gene_biotype=protein_coding;locus_tag=ERDMAN_3949
2257385	39	G	9	1	gene	ID=gene2226;Name=ERDMAN_2227;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2227
3263046	39	G	10	1	gene	ID=gene3219;Name=drrC;gbkey=Gene;gene=drrC;gene_biotype=protein_coding;locus_tag=ERDMAN_3220
1280086	39	G	11	1	gene	ID=gene1294;Name=ERDMAN_1295;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1295
3726776	39	G	12	1	intergenic/unannotated	NA
3277113	39	H	1	1	intergenic/unannotated	NA
2764624	39	H	2	1	intergenic/unannotated	NA
3294364	39	H	3	1	gene	ID=gene3234;Name=ERDMAN_3235;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3235
3788931	39	H	4	2	gene	ID=gene3709;Name=acrA1;gbkey=Gene;gene=acrA1;gene_biotype=protein_coding;locus_tag=ERDMAN_3710
751572	39	H	4	2	gene	ID=gene723;Name=ERDMAN_0724;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0724
919169	39	H	5	1	gene	ID=gene908;Name=ERDMAN_0909;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0909
957471	39	H	6	1	gene	ID=gene952;Name=ercc3;gbkey=Gene;gene=ercc3;gene_biotype=protein_coding;locus_tag=ERDMAN_0953
361099	39	H	7	1	gene	ID=gene329;Name=ERDMAN_0330;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_0330
2334468	39	H	9	1	gene	ID=gene2298;Name=ERDMAN_2299;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2299
1520093	39	H	10	1	intergenic/unannotated	NA
1989140	39	H	11	2	gene	ID=gene1950;Name=ERDMAN_1951;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1951
2253567	39	H	11	2	gene	ID=gene2222;Name=ERDMAN_2223;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2223
1157058	39	H	12	1	gene	ID=gene1150;Name=trcR;gbkey=Gene;gene=trcR;gene_biotype=protein_coding;locus_tag=ERDMAN_1151
3002177	40	A	1	1	intergenic/unannotated	NA
1187318	40	A	2	1	gene	ID=gene1187;Name=ERDMAN_1188;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1188
3655460	40	A	3	1	gene	ID=gene3604;Name=ERDMAN_3605;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_3605
2719361	40	A	4	1	gene	ID=gene2676;Name=ERDMAN_2677;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_2677
771465	40	A	5	1	gene	ID=gene740;Name=end;gbkey=Gene;gene=end;gene_biotype=protein_coding;locus_tag=ERDMAN_0741
1395439	40	A	6	1	gene	ID=gene1395;Name=ERDMAN_1396;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_1396
4211794	40	A	7	1	gene	ID=gene4149;Name=ERDMAN_4150;gbkey=Gene;gene_biotype=protein_coding;locus_tag=ERDMAN_4150
